2016-01-01,01,5.6,-0.7,64,0.0,,300,9.4,,1019.3,,
2016-01-01,02,5.6,-0.7,64,0.0,,300,9.4,,1019.4,,
2016-01-01,03,5.6,-1.1,62,0.0,,,5.4,,1019.4,,
2016-01-01,04,5.0,-2.1,60,0.0,,290,11.2,,1019.2,,
2016-01-01,05,4.4,-2.2,62,0.0,,300,14.8,,1018.9,,
2016-01-01,06,4.4,-2.7,60,0.0,,300,9.4,,1018.4,,
2016-01-01,07,3.9,-2.7,62,0.0,,300,13.0,,1018.2,,
2016-01-01,08,3.9,-3.4,59,0.0,,300,14.8,,1018.3,,
2016-01-01,09,3.3,-3.3,62,0.0,,280,11.2,,1018.2,,
2016-01-01,10,3.3,-3.3,62,0.0,,280,9.4,,1018.0,,
2016-01-01,11,3.3,-3.3,62,0.0,,280,9.4,,1017.9,,
2016-01-01,12,2.8,-3.3,64,0.0,,300,9.4,,1017.8,,
2016-01-01,13,2.8,-2.7,67,0.0,,270,5.4,,1018.3,,
2016-01-01,14,3.3,-2.9,64,0.0,,290,9.4,,1018.1,,
2016-01-01,15,3.9,-3.9,57,0.0,,300,9.4,,1018.3,,
2016-01-01,16,3.9,-3.4,59,0.0,,280,13.0,,1017.9,,
2016-01-01,17,4.4,-3.4,57,0.0,,290,18.4,,1016.9,,
2016-01-01,18,3.9,-3.9,57,0.0,,280,16.6,,1016.2,,
2016-01-01,19,3.3,-4.0,59,0.0,,300,18.4,,1016.0,,
2016-01-01,20,3.9,-5.1,52,0.0,,290,16.6,,1015.8,,
2016-01-01,21,3.9,-5.6,50,0.0,,300,14.8,,1015.7,,
2016-01-01,22,3.3,-6.1,50,0.0,,270,16.6,,1015.7,,
2016-01-01,23,2.8,-6.1,52,0.0,,270,14.8,,1016.3,,
2016-01-02,00,2.8,-6.1,52,0.0,,280,13.0,,1016.8,,
2016-01-02,01,2.2,-6.6,52,0.0,,290,11.2,,1017.5,,
2016-01-02,02,1.1,-6.7,56,0.0,,280,11.2,,1017.9,,
2016-01-02,03,1.1,-8.2,50,0.0,,270,7.6,,1017.7,,
2016-01-02,04,0.6,-8.9,49,0.0,,300,13.0,,1017.9,,
2016-01-02,05,-0.6,-8.3,56,0.0,,240,5.4,,1018.1,,
2016-01-02,06,0.0,-7.7,56,0.0,,270,11.2,,1017.8,,
2016-01-02,07,0.6,-7.9,53,0.0,,280,13.0,,1018.0,,
2016-01-02,08,0.6,-8.9,49,0.0,,320,7.6,,1017.8,,
2016-01-02,09,0.6,-10.0,45,0.0,,300,11.2,,1017.7,,
2016-01-02,10,0.0,-10.0,47,0.0,,300,11.2,,1017.8,,
2016-01-02,11,0.6,-10.0,45,0.0,,310,5.4,,1018.0,,
2016-01-02,12,0.0,-9.5,49,0.0,,270,5.4,,1018.4,,
2016-01-02,13,0.0,-8.9,51,0.0,,270,5.4,,1018.9,,
2016-01-02,14,1.1,-6.7,56,0.0,,,9.4,,1019.0,,
2016-01-02,15,1.7,-7.1,52,0.0,,260,16.6,,1019.5,,
2016-01-02,16,2.2,-7.2,50,0.0,,270,14.8,,1019.2,,
2016-01-02,17,3.3,-6.7,48,0.0,,310,16.6,,1018.0,,
2016-01-02,18,4.4,-6.8,44,0.0,,280,16.6,,1016.4,,
2016-01-02,19,5.0,-6.0,45,0.0,,270,14.8,,1015.7,,
2016-01-02,20,4.4,-6.2,46,0.0,,270,14.8,,1015.5,,
2016-01-02,21,3.9,-6.1,48,0.0,,300,14.8,,1015.5,,
2016-01-02,22,3.9,-6.1,48,0.0,,310,9.4,,1015.8,,
