2014-01-01,01,-1.7,-12.9,42,0.0,,290,24.1,,1023.7,,
2014-01-01,02,-2.2,-12.8,44,0.0,,300,22.3,,1024.4,,
2014-01-01,03,-2.8,-12.8,46,0.0,,310,24.1,,1024.9,,
2014-01-01,04,-3.3,-12.8,48,0.0,,310,20.5,,1025.6,,
2014-01-01,05,-4.4,-12.8,52,0.0,,,11.2,,1026.1,,
2014-01-01,06,-4.4,-12.8,52,0.0,,320,14.8,,1026.2,,
2014-01-01,07,-5.0,-12.2,57,0.0,,,5.4,,1027.0,,
2014-01-01,08,-5.6,-11.7,62,0.0,,,5.4,,1027.7,,
2014-01-01,09,-5.0,-11.2,62,0.0,,230,7.6,,1028.0,,
2014-01-01,10,-4.4,-10.0,65,0.0,,,5.4,,1027.8,,
2014-01-01,11,-3.9,-10.5,60,0.0,,320,11.2,,1028.1,,
2014-01-01,12,-4.4,-10.6,62,0.0,,290,7.6,,1028.5,,
2014-01-01,13,-4.4,-8.9,71,0.0,,210,5.4,,1028.7,,
2014-01-01,14,-3.3,-8.9,65,0.0,,,0.0,,1028.8,,
2014-01-01,15,-2.2,-8.9,60,0.0,,210,7.6,,1029.5,,
2014-01-01,16,-1.1,-9.0,55,0.0,,230,11.2,,1029.5,,
2014-01-01,17,0.0,-8.2,54,0.0,,220,9.4,,1028.4,,
2014-01-01,18,1.1,-7.9,51,0.0,,240,9.4,,1027.4,,
2014-01-01,19,1.7,-7.9,49,0.0,,,0.0,,1026.5,,
2014-01-01,20,2.2,-7.7,48,0.0,,20,5.4,,1025.8,,
2014-01-01,21,1.1,-7.2,54,0.0,,50,11.2,,1025.7,,
2014-01-01,22,0.0,-7.3,58,0.0,,60,9.4,,1025.6,,
2014-01-01,23,-0.6,-6.8,63,0.0,,70,7.6,,1025.6,,
2014-01-02,00,-0.6,-7.2,61,0.0,,60,7.6,,1025.6,,
2014-01-02,01,-0.6,-7.2,61,0.0,,50,11.2,,1025.2,,
2014-01-02,02,-0.6,-7.2,61,0.0,,60,9.4,,1024.4,,
2014-01-02,03,-0.6,-7.2,61,0.0,,60,11.2,,1023.8,,
2014-01-02,04,-1.1,-7.3,63,0.0,,50,11.2,,1023.5,,
2014-01-02,05,-0.6,-6.8,63,0.0,,50,11.2,,1022.7,,
2014-01-02,06,0.0,-5.6,66,0.0,,60,16.6,,1021.5,,
2014-01-02,07,0.0,-5.6,66,0.0,,60,14.8,,1020.7,,
2014-01-02,08,0.0,-5.0,69,0.0,,60,14.8,,1020.1,,
2014-01-02,09,0.6,-5.0,66,0.0,,50,11.2,,1019.4,,
2014-01-02,10,0.0,-5.6,66,0.0,,50,22.3,,1018.2,,
2014-01-02,11,-0.6,-5.6,69,0.0,,50,18.4,,1017.8,,
2014-01-02,12,-0.6,-5.0,72,0.0,,60,25.9,,1017.4,,
2014-01-02,13,-1.7,-5.0,78,0.0,,50,22.3,,1017.2,,
2014-01-02,14,-1.7,-5.0,78,0.0,,60,24.1,,1017.0,,
2014-01-02,15,-2.2,-5.0,81,0.0,,50,24.1,,1016.1,,
2014-01-02,16,-2.2,-5.5,78,0.0,,40,25.9,,1015.1,,
2014-01-02,17,-2.2,-6.0,75,0.0,,40,20.5,,1013.9,,
2014-01-02,18,-2.8,-6.1,78,0.0,,40,22.3,,1012.2,,
2014-01-02,19,-2.8,-6.1,78,0.0,,70,22.3,,1010.3,,
2014-01-02,20,-3.3,-6.1,81,0.0,,60,22.3,,1009.5,,
2014-01-02,21,-3.3,-6.1,81,0.0,,20,18.4,,1009.5,,
2014-01-02,22,-3.9,-6.7,81,0.0,,30,20.5,,1008.5,,
2014-01-02,23,-4.0,-6.0,86,,,40,20.5,,,,
2014-01-03,00,-5.0,-6.7,88,0.5,,30,14.8,,1006.3,,
2014-01-03,01,-5.6,-7.3,88,0.5,,10,16.6,,1005.7,,
2014-01-03,02,-5.6,-7.9,84,1.0,,20,20.5,,1004.9,,
2014-01-03,03,-6.1,-8.4,84,0.8,,20,20.5,,1004.2,,
2014-01-03,04,-7.2,-9.4,84,0.5,,20,22.3,,1003.4,,
2014-01-03,05,-7.2,-10.1,80,0.5,,20,18.4,,1003.7,,
2014-01-03,06,-8.3,-10.7,83,0.3,,30,22.3,,1002.9,,
2014-01-03,07,-9.4,-11.8,83,0.0,,360,25.9,,1003.6,,
2014-01-03,08,-10.0,-12.8,80,0.3,,360,24.1,,1005.2,,
2014-01-03,09,-10.0,-12.2,84,0.0,,350,24.1,,1006.0,,
2014-01-03,10,-8.9,-11.7,80,0.0,,360,20.5,,1006.9,,
2014-01-03,11,-8.9,-11.1,84,0.0,,340,14.8,,1008.5,,
2014-01-03,12,-9.4,-12.8,76,0.0,,340,20.5,,1011.0,,
2014-01-03,13,-10.0,-12.8,80,0.0,,340,24.1,,1013.0,,
2014-01-03,14,-10.0,-13.9,73,0.0,,330,29.5,,1015.0,,
2014-01-03,15,-10.0,-15.5,64,0.0,,340,25.9,,1016.9,,
2014-01-03,16,-9.4,-17.2,53,0.0,,330,33.5,,1018.3,,
2014-01-03,17,-8.9,-16.8,53,0.0,,330,27.7,,1019.5,,
2014-01-03,18,-8.3,-17.1,49,,,340,24.1,,1020.6,,
2014-01-03,19,-8.3,-17.9,46,,,350,31.7,,1021.8,,
2014-01-03,20,-8.3,-19.0,42,,,340,24.1,,1023.2,,
2014-01-03,21,-8.9,-19.5,42,,,350,16.6,,1024.9,,
2014-01-03,22,-9.4,-20.5,40,,,340,22.3,,1026.1,,
2014-01-03,23,-10.6,-20.0,46,,,320,20.5,,1028.3,,
2014-01-04,00,-11.1,-20.7,45,0.0,,340,14.8,,1030.0,,
2014-01-04,01,-11.7,-20.5,48,0.0,,340,5.4,,1031.1,,
2014-01-04,02,-12.8,-20.6,52,0.0,,330,14.8,,1031.7,,
2014-01-04,03,-14.4,-21.1,57,0.0,,20,7.6,,1031.5,,
2014-01-04,04,-13.9,-21.0,55,0.0,,350,7.6,,1031.3,,
2014-01-04,05,-15.0,-20.7,62,0.0,,60,7.6,,1031.9,,
2014-01-04,06,-16.7,-20.6,72,0.0,,60,9.4,,1031.6,,
2014-01-04,07,-15.6,-20.0,69,0.0,,330,14.8,,1032.2,,
2014-01-04,08,-16.7,-19.9,76,0.0,,,9.4,,1032.2,,
2014-01-04,09,-16.7,-19.9,76,0.0,,330,9.4,,1032.2,,
2014-01-04,10,-17.2,-20.0,79,0.0,,330,11.2,,1032.0,,
2014-01-04,11,-17.2,-20.0,79,0.0,,,5.4,,1032.5,,
2014-01-04,12,-18.3,-20.1,86,0.0,,,0.0,,1033.4,,
2014-01-04,13,-16.7,-18.4,87,0.0,,,0.0,,1033.5,,
2014-01-04,14,-13.9,-16.8,79,0.0,,230,7.6,,1033.6,,
2014-01-04,15,-11.1,-17.1,61,0.0,,,5.4,,1033.6,,
2014-01-04,16,-8.3,-19.0,42,0.0,,200,11.2,,1032.5,,
2014-01-04,17,-6.7,-17.8,41,0.0,,220,14.8,,1031.2,,
2014-01-04,18,-5.0,-16.2,41,0.0,,230,20.5,,1030.1,,
2014-01-04,19,-3.9,-14.4,44,0.0,,230,16.6,,1029.5,,
2014-01-04,20,-3.3,-13.8,44,0.0,,230,16.6,,1028.6,,
2014-01-04,21,-3.3,-12.3,50,0.0,,210,13.0,,1028.0,,
2014-01-04,22,-3.9,-12.1,53,0.0,,230,7.6,,1027.2,,
2014-01-04,23,-3.9,-12.8,50,0.0,,250,5.4,,1027.3,,
2014-01-05,00,-5.6,-12.8,57,0.0,,,0.0,,1027.6,,
2014-01-05,01,-6.7,-12.8,62,0.0,,,0.0,,1027.1,,
2014-01-05,02,-8.3,-12.8,70,0.0,,,0.0,,1027.1,,
2014-01-05,03,-7.2,-12.3,67,0.0,,,5.4,,1026.4,,
2014-01-05,04,-8.9,-12.2,77,0.0,,310,9.4,,1026.2,,
2014-01-05,05,-9.4,-12.2,80,0.0,,,0.0,,1025.6,,
2014-01-05,06,-10.0,-12.8,80,0.0,,,0.0,,1024.9,,
2014-01-05,07,-11.1,-12.8,87,0.0,,330,11.2,,1025.2,,
2014-01-05,08,-11.7,-13.9,84,0.0,,330,22.3,,1025.5,,
2014-01-05,09,-8.3,-9.9,88,0.0,,330,7.6,,1025.2,,
2014-01-05,10,-7.8,-10.6,80,0.0,,330,9.4,,1024.9,,
2014-01-05,11,-6.1,-9.5,77,,,,0.0,,1025.2,,
2014-01-05,12,-5.6,-7.9,84,0.3,,330,7.6,,1025.0,,
2014-01-05,13,-3.3,-5.0,88,0.5,,,0.0,,1025.4,,
2014-01-05,14,-2.0,-3.0,93,0.2,,,0.0,,,,
2014-01-05,15,-1.1,-2.2,92,1.3,,,5.4,,1025.5,,
2014-01-05,16,-0.6,-1.7,92,1.0,,90,5.4,,1024.4,,
2014-01-05,17,0.0,-1.1,92,0.5,,70,7.6,,1022.9,,
2014-01-05,18,0.6,-1.2,88,,,40,5.4,,1021.6,,
2014-01-05,19,0.6,-0.6,92,,,70,11.2,,1020.5,,
2014-01-05,20,0.6,-0.6,92,0.0,,70,9.4,,1020.3,,
2014-01-05,21,0.6,-0.6,92,0.0,,70,11.2,,1019.4,,
2014-01-05,22,1.1,-0.7,88,0.0,,60,14.8,,1018.5,,
2014-01-05,23,1.1,-0.1,92,0.0,,70,13.0,,1017.5,,
2014-01-06,00,1.1,0.5,96,,,60,11.2,,1016.0,,
2014-01-06,01,1.7,1.1,96,,,70,9.4,,1014.5,,
2014-01-06,02,2.2,1.6,96,,,80,7.6,,1012.8,,
2014-01-06,03,2.8,2.2,96,0.3,,70,7.6,,1010.4,,
2014-01-06,04,3.9,3.9,100,0.8,,100,7.6,,1007.9,,
2014-01-06,05,8.3,7.2,93,1.3,,180,14.8,,1006.2,,
2014-01-06,06,10.0,8.9,93,0.8,,160,18.4,,1004.2,,
2014-01-06,07,10.6,10.6,100,0.3,,190,16.6,,1003.3,,
2014-01-06,08,12.2,11.7,97,0.0,,190,24.1,,1002.2,,
2014-01-06,09,12.8,12.2,96,0.0,,200,22.3,,1000.7,,
2014-01-06,10,13.3,12.8,97,0.0,,200,14.8,,999.1,,
2014-01-06,11,13.9,12.8,93,0.0,,190,13.0,,997.8,,
2014-01-06,12,14.4,13.3,93,0.3,,170,22.3,,996.3,,
2014-01-06,13,15.0,13.4,90,0.8,,190,22.3,,995.3,,
2014-01-06,14,8.3,6.1,86,4.6,,300,18.4,,998.9,,
2014-01-06,15,7.2,5.0,86,1.8,,260,5.4,,999.3,,
2014-01-06,16,7.2,4.0,80,,,280,13.0,,998.6,,
2014-01-06,17,3.9,0.6,79,1.0,,280,18.4,,999.9,,
2014-01-06,18,3.3,-0.5,76,0.3,,310,18.4,,999.4,,
2014-01-06,19,3.9,-3.4,59,,,300,24.1,,999.5,,
2014-01-06,20,3.9,-5.6,50,0.0,,290,22.3,,1000.1,,
2014-01-06,21,2.8,-7.1,48,0.0,,300,16.6,,1000.7,,
2014-01-06,22,1.7,-8.4,47,0.0,,300,24.1,,1001.5,,
2014-01-06,23,0.6,-9.4,47,0.0,,300,22.3,,1002.8,,
2014-01-07,00,-0.6,-10.0,49,0.0,,290,27.7,,1004.7,,
2014-01-07,01,-1.1,-11.8,44,0.0,,300,20.5,,1005.6,,
